1,1,1,5,30,0.01,0.05,0.53333333
1,1,2,5,30,0.02,0.05,0.16666667
1,1,3,5,30,0.03,0.05,0.033333333
1,1,4,5,30,0.04,0.05,0.0
1,1,5,5,30,0.05,0.05,0.0
1,1,6,5,30,0.06,0.05,0.0
1,1,7,5,30,0.07,0.05,0.0
1,1,8,5,30,0.08,0.05,0.0
1,1,9,5,30,0.09,0.05,0.0
1,1,10,5,30,0.1,0.05,0.0
1,1,11,5,30,0.11,0.05,0.0
1,1,12,5,30,0.12,0.05,0.0
1,1,1,6,30,0.01,0.06,0.56666667
1,1,2,6,30,0.02,0.06,0.1
1,1,3,6,30,0.03,0.06,0.033333333
1,1,4,6,30,0.04,0.06,0.0
1,1,5,6,30,0.05,0.06,0.0
1,1,6,6,30,0.06,0.06,0.0
1,1,7,6,30,0.07,0.06,0.0
1,1,8,6,30,0.08,0.06,0.0
1,1,9,6,30,0.09,0.06,0.0
1,1,10,6,30,0.1,0.06,0.0
1,1,11,6,30,0.11,0.06,0.0
1,1,12,6,30,0.12,0.06,0.0
1,1,1,7,30,0.01,0.07,0.73333333
1,1,2,7,30,0.02,0.07,0.23333333
1,1,3,7,30,0.03,0.07,0.1
1,1,4,7,30,0.04,0.07,0.0
1,1,5,7,30,0.05,0.07,0.0
1,1,6,7,30,0.06,0.07,0.0
1,1,7,7,30,0.07,0.07,0.0
1,1,8,7,30,0.08,0.07,0.0
1,1,9,7,30,0.09,0.07,0.0
1,1,10,7,30,0.1,0.07,0.0
1,1,11,7,30,0.11,0.07,0.0
1,1,12,7,30,0.12,0.07,0.0
1,1,1,8,30,0.01,0.08,0.96666667
1,1,2,8,30,0.02,0.08,0.53333333
1,1,3,8,30,0.03,0.08,0.066666667
1,1,4,8,30,0.04,0.08,0.033333333
1,1,5,8,30,0.05,0.08,0.0
1,1,6,8,30,0.06,0.08,0.0
1,1,7,8,30,0.07,0.08,0.0
1,1,8,8,30,0.08,0.08,0.0
1,1,9,8,30,0.09,0.08,0.0
1,1,10,8,30,0.1,0.08,0.0
1,1,11,8,30,0.11,0.08,0.0
1,1,12,8,30,0.12,0.08,0.0
1,1,13,8,30,0.13,0.08,0.0
1,1,1,9,30,0.01,0.09,0.96666667
1,1,2,9,30,0.02,0.09,0.56666667
1,1,3,9,30,0.03,0.09,0.33333333
1,1,4,9,30,0.04,0.09,0.066666667
1,1,5,9,30,0.05,0.09,0.0
1,1,6,9,30,0.06,0.09,0.0
1,1,7,9,30,0.07,0.09,0.0
1,1,8,9,30,0.08,0.09,0.0
1,1,9,9,30,0.09,0.09,0.0
1,1,10,9,30,0.1,0.09,0.0
1,1,11,9,30,0.11,0.09,0.0
1,1,12,9,30,0.12,0.09,0.0
1,1,13,9,30,0.13,0.09,0.0
1,1,1,10,30,0.01,0.1,0.96666667
1,1,2,10,30,0.02,0.1,0.83333333
1,1,3,10,30,0.03,0.1,0.43333333
1,1,4,10,30,0.04,0.1,0.033333333
1,1,5,10,30,0.05,0.1,0.0
1,1,6,10,30,0.06,0.1,0.0
1,1,7,10,30,0.07,0.1,0.0
1,1,8,10,30,0.08,0.1,0.0
1,1,9,10,30,0.09,0.1,0.0
1,1,10,10,30,0.1,0.1,0.0
1,1,11,10,30,0.11,0.1,0.0
